max_date,max_day,max_period,max_nswprice,max_nswdemand,max_vicprice,max_vicdemand,max_transfer,max_predict_proba_0,max_predict_proba_1,max_prediction,min_date,min_day,min_period,min_nswprice,min_nswdemand,min_vicprice,min_vicdemand,min_transfer,min_predict_proba_0,min_predict_proba_1,min_prediction,mean_date,mean_day,mean_period,mean_nswprice,mean_nswdemand,mean_vicprice,mean_vicdemand,mean_transfer,mean_predict_proba_0,mean_predict_proba_1,mean_prediction,median_date,median_day,median_period,median_nswprice,median_nswdemand,median_vicprice,median_vicdemand,median_transfer,median_predict_proba_0,median_predict_proba_1,median_prediction,std_date,std_day,std_period,std_nswprice,std_nswdemand,std_vicprice,std_vicdemand,std_transfer,std_predict_proba_0,std_predict_proba_1,std_prediction,corr_day_date,corr_period_date,corr_period_day,corr_nswprice_date,corr_nswprice_day,corr_nswprice_period,corr_nswdemand_date,corr_nswdemand_day,corr_nswdemand_period,corr_nswdemand_nswprice,corr_vicprice_date,corr_vicprice_day,corr_vicprice_period,corr_vicprice_nswprice,corr_vicprice_nswdemand,corr_vicdemand_date,corr_vicdemand_day,corr_vicdemand_period,corr_vicdemand_nswprice,corr_vicdemand_nswdemand,corr_vicdemand_vicprice,corr_transfer_date,corr_transfer_day,corr_transfer_period,corr_transfer_nswprice,corr_transfer_nswdemand,corr_transfer_vicprice,corr_transfer_vicdemand,corr_predict_proba_0_date,corr_predict_proba_0_day,corr_predict_proba_0_period,corr_predict_proba_0_nswprice,corr_predict_proba_0_nswdemand,corr_predict_proba_0_vicprice,corr_predict_proba_0_vicdemand,corr_predict_proba_0_transfer,corr_predict_proba_1_date,corr_predict_proba_1_day,corr_predict_proba_1_period,corr_predict_proba_1_nswprice,corr_predict_proba_1_nswdemand,corr_predict_proba_1_vicprice,corr_predict_proba_1_vicdemand,corr_predict_proba_1_transfer,corr_predict_proba_1_predict_proba_0,corr_prediction_date,corr_prediction_day,corr_prediction_period,corr_prediction_nswprice,corr_prediction_nswdemand,corr_prediction_vicprice,corr_prediction_vicdemand,corr_prediction_transfer,corr_prediction_predict_proba_0,corr_prediction_predict_proba_1,gmean_date,gmean_day,gmean_period,gmean_nswprice,gmean_nswdemand,gmean_vicprice,gmean_vicdemand,gmean_transfer,gmean_predict_proba_0,gmean_predict_proba_1,gmean_prediction,hmean_date,hmean_day,hmean_period,hmean_nswprice,hmean_nswdemand,hmean_vicprice,hmean_vicdemand,hmean_transfer,hmean_predict_proba_0,hmean_predict_proba_1,hmean_prediction,entropy_date,entropy_day,entropy_period,entropy_nswprice,entropy_nswdemand,entropy_vicprice,entropy_vicdemand,entropy_transfer,entropy_predict_proba_0,entropy_predict_proba_1,entropy_prediction,prop_pca,nr_outliers_date,nr_outliers_day,nr_outliers_period,nr_outliers_nswprice,nr_outliers_nswdemand,nr_outliers_vicprice,nr_outliers_vicdemand,nr_outliers_transfer,nr_outliers_predict_proba_0,nr_outliers_predict_proba_1,nr_outliers_prediction,iqr_date,iqr_day,iqr_period,iqr_nswprice,iqr_nswdemand,iqr_vicprice,iqr_vicdemand,iqr_transfer,iqr_predict_proba_0,iqr_predict_proba_1,iqr_prediction,uniqueness_ratio_date,uniqueness_ratio_day,uniqueness_ratio_period,uniqueness_ratio_nswprice,uniqueness_ratio_nswdemand,uniqueness_ratio_vicprice,uniqueness_ratio_vicdemand,uniqueness_ratio_transfer,uniqueness_ratio_predict_proba_0,uniqueness_ratio_predict_proba_1,uniqueness_ratio_prediction,attr_sparsity_,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,kmenas_compactness,recall,precision,kappa,f1-score,last_recall,last_precision,last_kappa,last_f1-score,meta_predict_recall,meta_predict_precision,meta_predict_kappa,meta_predict_f1-score
0.429317,6.0,1.0,0.106761,0.520232,0.003467,0.422915,0.414912,0.7567948218120388,0.39012685910147227,0.0,0.429229,0.0,0.0,0.055242,0.085986,0.003467,0.422915,0.414912,0.6098731408985278,0.24320517818796128,0.0,0.42925716,5.08,0.48468085,0.07840965999999999,0.3391371099999999,0.003467,0.42291500000000015,0.4149120000000001,0.6855012324232267,0.31449876757677336,0.0,0.429273,5.0,0.47872349999999997,0.077369,0.40255850000000004,0.003467,0.422915,0.414912,0.6824401712739889,0.31755982872601124,0.0,2.7630578873568493e-05,1.5806915760469713,0.29993113510770675,0.01568221188159993,0.13714902807035984,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.0412470391427331,0.041247039142733095,0.0,-0.3777359563748499,-0.3125588350141335,0.3652615194450741,0.07144383290890499,0.3240334498818617,0.6422342002501109,-0.2503130669752785,0.2842295506000959,0.7019130061675477,0.7728478843831103,,,,,,,,,,,,,,,,,,,-0.18973205973171456,-0.11058978500461454,-0.5510504824186598,-0.913657463477867,-0.8475318889072063,,,,0.1897320597317175,0.11058978500461367,0.551050482418659,0.9136574634778667,0.8475318889072052,,,,-0.9999999999999999,,,,,,,,,,,0.4292571591196418,0.0,0.0,0.07679273480841647,0.3021626103585534,0.0034669999999999983,0.4229150000000001,0.4149119999999999,0.6842732945104177,0.3117710203104715,0.0,0.42925715823930044,0.0,0.0,0.07513364008213463,0.25806864303240107,0.003467000000000001,0.42291499999999993,0.41491199999999995,0.6830472704930551,0.30900781152326534,0.0,0.915594938493882,0.915594938493882,3.863367192455166,3.2284467575664326,4.535855467932095,0.0,0.0,0.0,4.605170185988092,4.605170185988092,0.0,0.09090909090909091,0,8,0,0,0,0,0,0,0,0,0,4.399999999998849e-05,1.0,0.531915,0.023417999999999994,0.26714499999999997,0.0,0.0,0.0,0.06447419117154318,0.06447419117154313,0.0,0.03,0.03,0.48,0.36,0.95,0.01,0.01,0.01,1.0,1.0,0.01,0.018609871323049615,5,3,159.32962177035466,121.52348490063625,0.43,0.43,0.0,0.43,0.41,0.41,0.0,0.41,0.43732642586888454,0.43732642586888454,0.038863613221178074,0.43732642586888454
0.429317,6.0,1.0,0.125465,0.697263,0.003467,0.422915,0.414912,0.7567948218120388,0.9085289402433766,1.0,0.429229,0.0,0.0,0.055242,0.085986,0.003467,0.422915,0.414912,0.09147105975662347,0.24320517818796128,0.0,0.42928356,3.58,0.51021276,0.08543319000000002,0.40452686,0.003467,0.42291500000000015,0.4149120000000001,0.5340842122816646,0.4659157877183355,0.24,0.429273,5.0,0.5212765,0.085655,0.4313445,0.003467,0.422915,0.414912,0.6418132851445866,0.35818671485541353,0.0,3.0070731432547764e-05,2.8362017565822795,0.2946151013746964,0.017294547036738477,0.1762001734208447,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.24174442286080708,0.24174442286080705,0.42923469599092784,-0.8125277354369757,-0.46913649399670876,0.2618730561533393,0.19056653937801588,-0.15817113156170812,0.369000741350755,0.300866950541701,-0.3878375342740984,0.46040388093367784,0.8475257414337457,,,,,,,,,,,,,,,,,,,-0.6878495849187894,0.7606956987705947,-0.08776950906916235,-0.5521407254440392,-0.7969650188834576,,,,0.687849584918789,-0.7606956987705944,0.08776950906916263,0.5521407254440394,0.796965018883458,,,,-1.0000000000000002,0.6280634265896952,-0.7128975667625442,0.061997146352616335,0.45800373742176814,0.7140040583218715,,,,-0.9553006944658886,0.955300694465889,0.4292835589573087,0.0,0.0,0.08362101049458988,0.35567496730540293,0.0034669999999999983,0.4229150000000001,0.4149119999999999,0.4371598117886859,0.41640395063463276,0.0,0.4292835579146009,0.0,0.0,0.08173309095821957,0.29633576684872376,0.003467000000000001,0.42291499999999993,0.41491199999999995,0.3093262915091828,0.3809772772122257,0.0,0.995242933910141,0.995242933910141,3.863367192455166,3.6798190057129636,4.577444298765695,0.0,0.0,0.0,4.605170185988092,4.605170185988092,0.5510799280869728,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,24,4.399999999998849e-05,6.0,0.5106379999999999,0.0248815,0.21716050000000003,0.0,0.0,0.0,0.3497904296246861,0.3497904296246861,0.0,0.03,0.03,0.48,0.48,0.98,0.01,0.01,0.01,1.0,1.0,0.02,0.01760749641048893,2,2,421.93189557242687,192.08102742510752,0.49,0.49,0.10147991543340384,0.49,0.36,0.36,0.0,0.36,0.6003440977445401,0.6003440977445401,0.3577213064583135,0.6003440977445401
0.429362,6.0,1.0,0.125465,0.697263,0.003467,0.422915,0.414912,0.8506086418810556,0.9085289402433766,1.0,0.429273,0.0,0.0,0.055242,0.152782,0.003467,0.422915,0.414912,0.09147105975662347,0.1493913581189447,0.0,0.42931192,2.12,0.49489362,0.08515128000000001,0.43970392,0.003467,0.42291500000000015,0.4149120000000001,0.47269937232264536,0.5273006276773546,0.34,0.429317,1.0,0.47872349999999997,0.085655,0.4567835,0.003467,0.422915,0.414912,0.6220168910703687,0.3779831089296313,0.0,3.176163749181827e-05,2.701589505936433,0.29137893781850116,0.017443044016663852,0.15471222573080445,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.265627746501685,0.265627746501685,0.47609522856952335,-0.761757334465301,-0.5570090308190965,0.35680020698888687,-0.4447685325116683,0.28794056714516914,0.31890186233304646,-0.1745911177657943,-0.035054368577870955,0.4186095845305091,0.801393270602517,,,,,,,,,,,,,,,,,,,-0.0348659090808695,0.5239816219770582,-0.43766725592994443,-0.3754558843998367,-0.7191899153223287,,,,0.03486590908086874,-0.5239816219770577,0.43766725592994493,0.3754558843998371,0.7191899153223288,,,,-1.0,0.11537473620914324,-0.5660651180786181,0.3813575705385684,0.2417641191199854,0.5963477307044679,,,,-0.9406516566355212,0.9406516566355211,0.42931191883685527,0.0,0.0,0.08331574550602876,0.406861644412103,0.0034669999999999983,0.4229150000000001,0.4149119999999999,0.365219314156717,0.46036177797414946,0.0,0.42931191767372195,0.0,0.0,0.08142121066287106,0.3677264133552421,0.003467000000000001,0.42291499999999993,0.41491199999999995,0.2566807941190336,0.3982313361462062,0.0,1.038811757145593,1.038811757145593,3.863367192455166,3.765363351818786,4.577444298765695,0.0,0.0,0.0,4.605170185988092,4.605170185988092,0.6410354778811556,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,4.399999999998849e-05,6.0,0.489362,0.026247500000000007,0.15635200000000005,0.0,0.0,0.0,0.5213475667888487,0.5213475667888491,1.0,0.03,0.03,0.48,0.52,0.98,0.01,0.01,0.01,1.0,1.0,0.02,0.017401740174017404,5,3,183.82551292311706,123.54562910700534,0.51,0.51,0.026232114467408474,0.51,0.42,0.42,0.0,0.42,0.4841175562864732,0.4841175562864732,0.28845572088048227,0.4841175562864732
0.429406,6.0,1.0,0.125465,0.697263,0.003467,0.422915,0.414912,0.8506086418810556,0.9085289402433766,1.0,0.429273,0.0,0.0,0.055242,0.152782,0.003467,0.422915,0.414912,0.09147105975662347,0.1493913581189447,0.0,0.4293395000000001,0.64,0.5,0.07736274000000001,0.44844834000000006,0.003467,0.42291500000000015,0.4149120000000001,0.42549221592973957,0.5745077840702604,0.34,0.4293395,1.0,0.5,0.074982,0.451577,0.003467,0.422915,0.414912,0.46637466748846,0.53362533251154,0.0,2.587635713515756e-05,0.9376523445243015,0.30647514721857383,0.01736329867744088,0.1595154668494766,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.24980364105417444,0.24980364105417444,0.47609522856952335,0.22813944649485263,-0.16579744816954875,0.13760920469625698,-0.4177637214715464,-0.2738598261601806,0.007912817580692844,-0.11501363653239233,-0.19615184811420863,0.3868085106753452,0.7525426805964822,,,,,,,,,,,,,,,,,,,0.5282918695153864,0.486188863717754,-0.597912471081851,-0.621383764859562,-0.7614794686620674,,,,-0.5282918695153871,-0.48618886371775427,0.5979124710818513,0.6213837648595625,0.7614794686620674,,,,-1.0,-0.6272335426122198,-0.49236596391733084,0.3505538536433564,0.5664485524181287,0.5388470662602365,,,,-0.863918532843582,0.8639185328435823,0.42933949922801184,0.0,0.0,0.07557998940707933,0.4135358441545253,0.0034669999999999983,0.4229150000000001,0.4149119999999999,0.3341964993846611,0.5091946284786206,0.0,0.42933949845602365,0.0,0.0,0.07393823081702247,0.3717580602070143,0.003467000000000001,0.42291499999999993,0.41491199999999995,0.24606366427521614,0.434441842361454,0.0,0.8610913282941182,0.8610913282941182,3.863367192455166,3.4550351212207246,4.535855467932095,0.0,0.0,0.0,4.591307242376893,4.591307242376893,0.6410354778811556,0.2727272727272727,0,2,0,3,0,0,0,0,0,0,0,4.500000000001725e-05,1.0,0.531914,0.023132500000000007,0.19841550000000008,0.0,0.0,0.0,0.4979307251700558,0.4979307251700561,1.0,0.04,0.04,0.48,0.39,0.95,0.01,0.01,0.01,0.99,0.99,0.02,0.0185358742059773,5,5,125.34664249707257,96.1611784365682,0.73,0.73,0.37615526802218113,0.73,0.42,0.42,0.0,0.42,0.7619115511456496,0.7619115511456496,0.4749906767606715,0.7619115511456496
0.429406,2.0,1.0,0.100246,0.667212,0.003467,0.422915,0.414912,0.8506086418810556,0.907735648384577,1.0,0.429317,0.0,0.0,0.055242,0.152782,0.003467,0.422915,0.414912,0.09226435161542298,0.1493913581189447,0.0,0.4293670800000001,1.12,0.50510638,0.07215713000000001,0.44123024999999994,0.003467,0.42291500000000015,0.4149120000000001,0.5241612314717964,0.4758387685282036,0.2,0.429362,1.0,0.5212765,0.072235,0.473445,0.003467,0.422915,0.414912,0.49590482847829154,0.5040951715217084,0.0,3.176163749181827e-05,0.7146377199022388,0.29137893781850116,0.011513298403778323,0.13567891263682286,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.24299516933784449,0.24299516933784446,0.4020151261036849,0.9999695806596136,-0.5570090308195789,-0.5561793631599845,-0.17174019408772065,-0.17031680810236283,0.13066387458651343,-0.1969149408545729,-0.19608350109844538,0.48242183047743403,0.7256174291542137,,,,,,,,,,,,,,,,,,,0.8351442728835051,0.8329376681526294,-0.8160374811469702,-0.39750280374085334,-0.5635301063621567,,,,-0.8351442728835048,-0.8329376681526292,0.8160374811469709,0.3975028037408534,0.5635301063621574,,,,-0.9999999999999997,-0.7923441258528215,-0.787561530648217,0.5049109294276355,0.24700043157625645,0.2205878645600442,,,,-0.8323266549778111,0.8323266549778107,0.4293670788369817,0.0,0.0,0.07125233163698844,0.41342218937149144,0.0034669999999999983,0.4229150000000001,0.4149119999999999,0.4387720938695919,0.41222311844792864,0.0,0.4293670776739524,0.0,0.0,0.07035540779236663,0.3773153421309635,0.003467000000000001,0.42291499999999993,0.41491199999999995,0.3282138948142329,0.3515572472045686,0.0,1.038811757145593,1.038811757145593,3.863367192455166,3.2308419206914327,4.563581355154496,0.0,0.0,0.0,4.605170185988092,4.605170185988092,0.5004024235381879,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,20,4.399999999998849e-05,1.0,0.489362,0.016054750000000007,0.1558682500000001,0.0,0.0,0.0,0.2703053344979728,0.27030533449797267,0.0,0.03,0.03,0.48,0.33,0.97,0.01,0.01,0.01,1.0,1.0,0.02,0.018834175084175085,11,3,166.34824859053415,123.49025146459098,0.51,0.51,-0.16113744075829373,0.51,0.48,0.48,0.0,0.48,0.5762991999583,0.5762991999583,0.2630515910973054,0.5762991999583
0.42945,3.0,1.0,0.097274,0.579143,0.003467,0.422915,0.414912,0.8390465228443643,0.5959438793367474,0.0,0.429362,1.0,0.0,0.047436,0.152336,0.003467,0.422915,0.414912,0.40405612066325275,0.16095347715563554,0.0,0.42939544000000024,1.76,0.48978724,0.06890980999999999,0.42927547,0.003467,0.42291500000000015,0.4149120000000001,0.62831882511051,0.37168117488949,0.0,0.429406,2.0,0.47872349999999997,0.070043,0.44681649999999995,0.003467,0.422915,0.414912,0.657691921506399,0.3423080784936009,0.0,3.0070731432547764e-05,0.6834257143762641,0.2946151013746964,0.011316337876863404,0.12648559786585958,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.12758640456256257,0.12758640456256257,0.0,1.000000000000024,-0.46913649399685736,-0.46913649399710466,-0.37223818039245715,-0.3722381803922182,-0.06158598194663736,-0.5234276861604984,-0.5234276861604225,0.4666070500183074,0.6283457119676567,,,,,,,,,,,,,,,,,,,0.7944507689769662,0.7944507689770229,-0.6305903650500385,-0.36824828351257716,-0.6584163277473775,,,,-0.7944507689769656,-0.7944507689770223,0.6305903650500386,0.36824828351257677,0.6584163277473778,,,,-0.9999999999999999,,,,,,,,,,,0.42939543895761323,1.6266397225966767,0.0,0.06797173722829913,0.40435651082418994,0.0034669999999999983,0.4229150000000001,0.4149119999999999,0.6147115569257048,0.34923055449365514,0.0,0.4293954379152429,1.5000000000000004,0.0,0.06701923426546416,0.37189289011496574,0.003467000000000001,0.42291499999999993,0.41491199999999995,0.6005301301031114,0.32657017026177654,0.0,0.995242933910141,0.995242933910141,3.863367192455166,3.211185833219326,4.563581355154496,0.0,0.0,0.0,4.605170185988092,4.605170185988092,0.0,0.18181818181818182,0,0,0,0,4,0,0,0,0,0,0,4.399999999998849e-05,1.0,0.510638,0.01904249999999999,0.14816975,0.0,0.0,0.0,0.22595965585092964,0.22595965585092942,0.0,0.03,0.03,0.48,0.34,0.97,0.01,0.01,0.01,1.0,1.0,0.01,0.018684251844873604,4,3,121.6940783065104,102.50986008195963,0.6,0.6,0.0,0.6,0.52,0.52,0.0,0.52,0.623897859258151,0.623897859258151,-0.013981928735798689,0.623897859258151
0.42945,3.0,1.0,0.095533,0.603392,0.003467,0.422915,0.414912,0.8390465228443643,0.5959438793367474,0.0,0.429362,1.0,0.0,0.047436,0.152336,0.003467,0.422915,0.414912,0.40405612066325275,0.16095347715563554,0.0,0.42942184000000017,2.36,0.51531915,0.0701038,0.4387042399999999,0.003467,0.42291500000000015,0.4149120000000001,0.6779812963945543,0.32201870360544577,0.0,0.429406,2.0,0.5212765,0.070103,0.4592385,0.003467,0.422915,0.414912,0.6711594826173942,0.3288405173826058,0.0,2.7630578873568496e-05,0.6279677016721754,0.29993113510770675,0.012744637482708423,0.13212515074418701,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.09033942083611894,0.09033942083611896,0.0,0.9999999999999849,-0.312558835013657,-0.3125588350138757,0.22975245378049436,0.22975245378021522,-0.021746408070808233,0.11214516221618762,0.1121451622156725,0.4434844141829977,0.7139030472473378,,,,,,,,,,,,,,,,,,,0.45655950826181446,0.4565595082618089,-0.6590096646526533,-0.32632087736294235,-0.5162789768310546,,,,-0.4565595082618161,-0.4565595082618102,0.6590096646526531,0.3263208773629418,0.5162789768310543,,,,-0.9999999999999999,,,,,,,,,,,0.42942183911994625,2.261662254304094,0.0,0.0689474887203567,0.4121160347898963,0.0034669999999999983,0.4229150000000001,0.4149119999999999,0.6711577722352079,0.31013058052904213,0.0,0.4294218382398756,2.1428571428571432,0.0,0.06779090100096974,0.3774641108685745,0.003467000000000001,0.42291499999999993,0.41491199999999995,0.6631918256158038,0.29826486686259335,0.0,0.915594938493882,0.915594938493882,3.863367192455166,2.9057666376870213,4.605170185988092,0.0,0.0,0.0,4.605170185988092,4.605170185988092,0.0,0.18181818181818182,0,0,0,0,9,0,0,0,12,12,0,4.399999999998849e-05,1.0,0.5319149999999999,0.019417749999999998,0.14140099999999994,0.0,0.0,0.0,0.07265977562995174,0.07265977562995168,0.0,0.03,0.03,0.48,0.27,1.0,0.01,0.01,0.01,1.0,1.0,0.01,0.018985668200327887,11,4,95.32632653764303,89.97934534659768,0.5,0.5,0.0,0.5,0.64,0.64,0.0,0.64,0.5062117905086333,0.5062117905086333,-0.027263504062466644,0.5062117905086333
0.429494,4.0,1.0,0.095533,0.603392,0.003467,0.422915,0.414912,0.7779096688848782,0.36725201605539937,0.0,0.429406,2.0,0.0,0.044434,0.152336,0.003467,0.422915,0.414912,0.6327479839446005,0.22209033111512175,0.0,0.42944999999999994,3.0,0.5,0.07058325,0.44882026,0.003467,0.42291500000000015,0.4149120000000001,0.6830515717271066,0.31694842827289316,0.0,0.42945,3.0,0.5,0.071199,0.4892885,0.003467,0.422915,0.414912,0.6705769452037994,0.3294230547962006,0.0,3.1888695314928725e-05,0.7247430753394787,0.2902922007094705,0.01363910425861144,0.13480169553886903,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.03826984838216792,0.03826984838216793,0.0,1.0000000000000244,-0.5843101564413591,-0.5843101564409557,0.181532840887242,0.18153284088768026,-0.003716163371623012,-0.173529304223208,-0.17352930422264692,0.4519846804229485,0.7124382864181265,,,,,,,,,,,,,,,,,,,0.1338080184570421,0.13380801845685575,-0.32577800739204804,-0.7915785345015044,-0.8453649368197018,,,,-0.13380801845704482,-0.13380801845685833,0.3257780073920495,0.791578534501504,0.8453649368197019,,,,-0.9999999999999994,,,,,,,,,,,0.42944999882789614,2.9095216883168247,0.0,0.06922502961627408,0.4215372069300191,0.0034669999999999983,0.4229150000000001,0.4149119999999999,0.6820179664819894,0.3144720742985317,0.0,0.4294499976557923,2.8169014084507045,0.0,0.06782598516786752,0.3857655323807809,0.003467000000000001,0.42291499999999993,0.41491199999999995,0.6810120330219015,0.311795299146773,0.0,1.052783500981133,1.052783500981133,3.863367192455166,2.9985206558951574,4.591307242376893,0.0,0.0,0.0,4.605170185988092,4.605170185988092,0.0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,8.799999999997699e-05,2.0,0.489362,0.023275249999999997,0.16446,0.0,0.0,0.0,0.06001925026432442,0.06001925026432442,0.0,0.03,0.03,0.48,0.31,0.99,0.01,0.01,0.01,1.0,1.0,0.01,0.018609871323049615,7,4,90.07025763443862,87.29751533661023,0.47,0.47,0.0,0.47,0.81,0.81,0.5774021352313168,0.81,0.46740791705683216,0.46740791705683216,0.019142355951051473,0.46740791705683216
0.429539,5.0,1.0,0.095533,0.603392,0.003467,0.422915,0.414912,0.7779096688848782,0.36725201605539937,0.0,0.42945,3.0,0.0,0.042032,0.12288,0.003467,0.422915,0.414912,0.6327479839446005,0.22209033111512175,0.0,0.42947823999999996,3.64,0.48468085,0.06998944,0.43085539000000006,0.003467,0.42291500000000015,0.4149120000000001,0.6934227788737697,0.30657722112623026,0.0,0.429494,4.0,0.47872349999999997,0.073226,0.452023,0.003467,0.422915,0.414912,0.6992567491761035,0.30074325082389647,0.0,2.780637235300973e-05,0.6279677016721755,0.29993113510770675,0.014938837407146908,0.14908205053464363,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.038905190300762685,0.0389051903007627,0.0,0.9999717299633349,-0.3145574623134622,-0.312558835013876,-0.4368104046380663,-0.434547521871202,0.1495105123037989,-0.3822640572675874,-0.38011221000642204,0.4940854171321225,0.7978615429573405,,,,,,,,,,,,,,,,,,,0.25829185134685484,0.2558731345872378,-0.1399089163229426,-0.9345686254604222,-0.8711231555201866,,,,-0.2582918513468546,-0.25587313458723754,0.13990891632294342,0.9345686254604225,0.8711231555201869,,,,-0.9999999999999997,,,,,,,,,,,0.42947823910886407,3.5878951929998615,0.0,0.06828334873449152,0.3960406750843473,0.0034669999999999983,0.4229150000000001,0.4149119999999999,0.6923477316731053,0.30406083263997763,0.0,0.4294782382177459,3.5377358490566038,0.0,0.06646216396012843,0.3515837261161892,0.003467000000000001,0.42291499999999993,0.41491199999999995,0.6912791162598756,0.3014782991433394,0.0,0.915594938493882,0.915594938493882,3.863367192455166,3.2825319780885565,4.577444298765695,0.0,0.0,0.0,4.605170185988092,4.605170185988092,0.0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,4.399999999998849e-05,1.0,0.531915,0.025849999999999998,0.19324675000000002,0.0,0.0,0.0,0.0636810393214754,0.06368103932147551,0.0,0.03,0.03,0.48,0.35,0.98,0.01,0.01,0.01,1.0,1.0,0.01,0.01838901838901839,5,4,106.18702180264837,96.26301753719399,0.49,0.49,0.0,0.49,0.75,0.75,0.49310624493106237,0.75,0.6356038424736852,0.6356038424736852,0.03824488752937461,0.6356038424736852
0.429539,5.0,1.0,0.088477,0.602946,0.003467,0.422915,0.414912,0.759490596910659,0.36202303704906175,0.0,0.42945,3.0,0.0,0.042032,0.12288,0.003467,0.422915,0.414912,0.6379769629509382,0.24050940308934093,0.0,0.42950493999999995,4.24,0.51021276,0.06972558000000001,0.3986402900000001,0.003467,0.42291500000000015,0.4149120000000001,0.6967963562600158,0.30320364373998404,0.0,0.429494,4.0,0.5212765,0.073226,0.41624550000000005,0.003467,0.422915,0.414912,0.697309951505949,0.3026900484940511,0.0,3.04984914347948e-05,0.6834257143762642,0.2946151013746964,0.01348123184895403,0.12895368504463847,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.03016595532480961,0.03016595532480963,0.0,0.9999700139232028,-0.46753735153524123,-0.4691364939971049,0.18830605999578667,0.18909951325910143,0.16686469983792152,-0.39413482868124233,-0.3929808325491785,0.5312428616617456,0.593498941718021,,,,,,,,,,,,,,,,,,,0.0035015790821601926,0.0012673922123092778,-0.06820032905362278,-0.9044948514085256,-0.7671108267827113,,,,-0.003501579082160245,-0.0012673922123092617,0.0682003290536252,0.9044948514085257,0.7671108267827126,,,,-0.9999999999999997,,,,,,,,,,,0.4295049389279865,4.1820996142082345,0.0,0.06829619340414275,0.3711520793686652,0.0034669999999999983,0.4229150000000001,0.4149119999999999,0.6961499787822345,0.301699650136207,0.0,0.42950493785595717,4.1208791208791204,0.0,0.06672757050224387,0.3356521220993481,0.003467000000000001,0.42291499999999993,0.41491199999999995,0.6955038787540802,0.3001790176590781,0.0,0.995242933910141,0.995242933910141,3.863367192455166,3.4093751146606053,4.577444298765695,0.0,0.0,0.0,4.605170185988092,4.605170185988092,0.0,0.18181818181818182,0,0,0,0,14,0,0,0,0,0,0,4.500000000001725e-05,1.0,0.5106379999999999,0.022727999999999998,0.10707374999999997,0.0,0.0,0.0,0.04796052882507085,0.04796052882507068,0.0,0.03,0.03,0.48,0.41,0.98,0.01,0.01,0.01,1.0,1.0,0.01,0.017957351290684622,4,4,87.75874080478036,84.02084523787485,0.48,0.48,0.0,0.48,0.67,0.67,0.36587240584166036,0.67,0.4947684798154572,0.4947684798154572,0.036827480333012454,0.4947684798154572
