max_nswprice,max_nswdemand,max_vicprice,max_vicdemand,max_transfer,max_weekday,max_predict_proba_0,max_predict_proba_1,max_prediction,min_nswprice,min_nswdemand,min_vicprice,min_vicdemand,min_transfer,min_weekday,min_predict_proba_0,min_predict_proba_1,min_prediction,mean_nswprice,mean_nswdemand,mean_vicprice,mean_vicdemand,mean_transfer,mean_weekday,mean_predict_proba_0,mean_predict_proba_1,mean_prediction,median_nswprice,median_nswdemand,median_vicprice,median_vicdemand,median_transfer,median_weekday,median_predict_proba_0,median_predict_proba_1,median_prediction,std_nswprice,std_nswdemand,std_vicprice,std_vicdemand,std_transfer,std_weekday,std_predict_proba_0,std_predict_proba_1,std_prediction,corr_nswdemand_nswprice,corr_vicprice_nswprice,corr_vicprice_nswdemand,corr_vicdemand_nswprice,corr_vicdemand_nswdemand,corr_vicdemand_vicprice,corr_transfer_nswprice,corr_transfer_nswdemand,corr_transfer_vicprice,corr_transfer_vicdemand,corr_weekday_nswprice,corr_weekday_nswdemand,corr_weekday_vicprice,corr_weekday_vicdemand,corr_weekday_transfer,corr_predict_proba_0_nswprice,corr_predict_proba_0_nswdemand,corr_predict_proba_0_vicprice,corr_predict_proba_0_vicdemand,corr_predict_proba_0_transfer,corr_predict_proba_0_weekday,corr_predict_proba_1_nswprice,corr_predict_proba_1_nswdemand,corr_predict_proba_1_vicprice,corr_predict_proba_1_vicdemand,corr_predict_proba_1_transfer,corr_predict_proba_1_weekday,corr_predict_proba_1_predict_proba_0,corr_prediction_nswprice,corr_prediction_nswdemand,corr_prediction_vicprice,corr_prediction_vicdemand,corr_prediction_transfer,corr_prediction_weekday,corr_prediction_predict_proba_0,corr_prediction_predict_proba_1,gmean_nswprice,gmean_nswdemand,gmean_vicprice,gmean_vicdemand,gmean_transfer,gmean_weekday,gmean_predict_proba_0,gmean_predict_proba_1,gmean_prediction,hmean_nswprice,hmean_nswdemand,hmean_vicprice,hmean_vicdemand,hmean_transfer,hmean_weekday,hmean_predict_proba_0,hmean_predict_proba_1,hmean_prediction,entropy_nswprice,entropy_nswdemand,entropy_vicprice,entropy_vicdemand,entropy_transfer,entropy_weekday,entropy_predict_proba_0,entropy_predict_proba_1,entropy_prediction,prop_pca,nr_outliers_nswprice,nr_outliers_nswdemand,nr_outliers_vicprice,nr_outliers_vicdemand,nr_outliers_transfer,nr_outliers_weekday,nr_outliers_predict_proba_0,nr_outliers_predict_proba_1,nr_outliers_prediction,iqr_nswprice,iqr_nswdemand,iqr_vicprice,iqr_vicdemand,iqr_transfer,iqr_weekday,iqr_predict_proba_0,iqr_predict_proba_1,iqr_prediction,uniqueness_ratio_nswprice,uniqueness_ratio_nswdemand,uniqueness_ratio_vicprice,uniqueness_ratio_vicdemand,uniqueness_ratio_transfer,uniqueness_ratio_weekday,uniqueness_ratio_predict_proba_0,uniqueness_ratio_predict_proba_1,uniqueness_ratio_prediction,attr_sparsity_,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,kmenas_compactness,recall,precision,kappa,f1-score,last_recall,last_precision,last_kappa,last_f1-score,meta_predict_recall,meta_predict_precision,meta_predict_kappa,meta_predict_f1-score
0.064309,0.386195,0.003467,0.422915,0.414912,7.0,0.9839705867575759,0.5886618672006477,1.0,0.04011,0.036894,0.003467,0.422915,0.414912,5.0,0.41133813279935216,0.01602941324242396,0.0,0.046615590000000005,0.24529307000000003,0.003467,0.42291500000000015,0.4149120000000001,5.76,0.8972198386928442,0.10278016130715571,0.01,0.045785,0.2812405,0.003467,0.422915,0.414912,6.0,0.927955814314734,0.07204418568526616,0.0,0.003502168511757748,0.09603870462425106,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.6834257143762642,0.09925709802100088,0.09925709802100084,0.09999999999999999,0.07896486242733214,,,,,,,,,,0.28546147000974975,-0.5449856280220594,,,,-0.512805927613242,0.3841006182032095,,,,-0.3506386584716235,0.512805927613242,-0.3841006182032091,,,,0.3506386584716229,-1.0,0.15180810802582853,-0.21918674552588244,,,,0.18327160160609143,-0.4944629771553232,0.4944629771553232,0.046495204181243706,0.217330917564329,0.0034669999999999983,0.4229150000000001,0.4149119999999999,5.720512348646777,0.8900305112734882,0.07893431936629353,0.0,0.046382673356593386,0.17907485586403413,0.003467000000000001,0.42291499999999993,0.41491199999999995,5.681818181818182,0.8802782389703093,0.0651682864889874,0.0,2.3630494370364623,4.4751712120496565,0.0,0.0,0.0,0.995242933910141,4.211954334090208,4.211954334090208,0.056001534354847345,0.2222222222222222,3,0,0,0,0,0,11,11,1,0.0032119999999999996,0.154865,0.0,0.0,0.0,1.0,0.051669218101727976,0.051669218101727955,0.0,0.22,0.91,0.01,0.01,0.01,0.03,0.77,0.77,0.02,0.022956841138659322,6,3,53.249502934075515,56.804396544537255,0.02127659574468085,1.0,0.022524436889077792,0.041666666666666664,0.0,0.0,0.0,0.0,0.011746913497585724,0.46804882056849206,-0.07558554727426774,0.03036836929599516
0.064309,0.386195,0.003467,0.422915,0.414912,7.0,0.9839705867575759,0.5886618672006477,1.0,0.04011,0.036894,0.003467,0.422915,0.414912,5.0,0.41133813279935216,0.01602941324242396,0.0,0.04765587000000001,0.23811812999999998,0.003467,0.42291500000000015,0.4149120000000001,6.36,0.8890345753253546,0.11096542467464549,0.01,0.047526,0.2712735,0.003467,0.422915,0.414912,6.0,0.9311861459755687,0.06881385402443144,0.0,0.004353704893083661,0.09040349735319977,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.6279677016721754,0.10144810432679854,0.10144810432679853,0.09999999999999999,0.10351216727995115,,,,,,,,,,0.16112811523704187,-0.34300775957871205,,,,-0.5227875517407811,0.33614290111386796,,,,-0.15297142246646475,0.5227875517407811,-0.3361429011138678,,,,0.1529714224664638,-1.0,0.09798063910037978,-0.22483278072261736,,,,0.102945524864291,-0.47563398283205877,0.4756339828320589,0.04747663854025461,0.21297429154466752,0.0034669999999999983,0.4229150000000001,0.4149119999999999,6.3281000676268375,0.8816362591758756,0.08551286988384245,0.0,0.04731240111274954,0.17788064321914746,0.003467000000000001,0.42291499999999993,0.41491199999999995,6.29496402877698,0.8718325432059564,0.07058070348837571,0.0,2.3931893441813514,4.549718411543298,0.0,0.0,0.0,0.915594938493882,4.162427255773478,4.162427255773478,0.056001534354847345,0.2222222222222222,18,1,0,0,0,0,11,11,1,0.0023345000000000032,0.10584624999999998,0.0,0.0,0.0,1.0,0.06118291210801896,0.06118291210801886,0.0,0.24,0.96,0.01,0.01,0.01,0.03,0.74,0.74,0.02,0.022837066315327184,11,4,44.776646890784754,56.42664385643782,0.018518518518518517,1.0,0.017062314540059353,0.03636363636363636,0.01818181818181818,0.25,-0.04395604395604402,0.03389830508474576,0.012737615740367875,0.4505779055050432,-0.07558554727426774,0.0264823930304573
0.064309,0.349598,0.003467,0.422915,0.414912,7.0,0.9839705867575759,0.5886618672006477,1.0,0.042212,0.036299,0.003467,0.422915,0.414912,1.0,0.41133813279935216,0.01602941324242396,0.0,0.04853860000000001,0.22333978999999998,0.003467,0.42291500000000015,0.4149120000000001,5.18,0.8775526933446869,0.12244730665531278,0.01,0.047526,0.2506695,0.003467,0.422915,0.414912,6.0,0.9311861459755687,0.06881385402443144,0.0,0.0044008229487520435,0.09287234630027977,0.0,1.6737241846796128e-16,1.1158161231197418e-16,2.524146020204285,0.10476711648148665,0.10476711648148661,0.09999999999999999,-0.14209900538273618,,,,,,,,,,-0.17494467759987506,0.21903842828412776,,,,-0.5493834703178907,0.5494481139917942,,,,0.14742363286872467,0.5493834703178906,-0.5494481139917945,,,,-0.14742363286872467,-0.9999999999999998,0.0766706921281218,-0.20278273168545266,,,,0.07283191319633138,-0.4494958097027118,0.44949580970271186,0.04835767614541007,0.19357379454577803,0.0034669999999999983,0.4229150000000001,0.4149119999999999,4.054771490881454,0.8698076355373076,0.09452848234006125,0.0,0.04819150556526146,0.15234103478707464,0.003467000000000001,0.42291499999999993,0.41491199999999995,2.6888604353393086,0.8598703334161536,0.07718422890690724,0.0,2.392621808849244,4.563581355154496,0.0,0.0,0.0,1.052783500981133,4.139643809621353,4.139643809621353,0.056001534354847345,0.1111111111111111,6,0,0,0,0,0,4,4,1,0.005074000000000002,0.13236374999999995,0.0,0.0,0.0,6.0,0.11909746519987274,0.1190974651998727,0.0,0.19,0.97,0.01,0.01,0.01,0.03,0.74,0.74,0.02,0.023444779902344476,2,2,111.02100974890615,94.9295011834871,0.019230769230769232,1.0,0.018475750577367056,0.03773584905660377,0.025,0.16666666666666666,-0.06796116504854366,0.043478260869565216,0.0,0.08629693693833637,-0.0815479778375156,0.0036730708521476125
0.065029,0.411038,0.003467,0.422915,0.414912,7.0,0.9744826269910832,0.5886618672006477,1.0,0.042212,0.036299,0.003467,0.422915,0.414912,1.0,0.41133813279935216,0.025517373008916724,0.0,0.04949846000000001,0.22016514999999995,0.003467,0.42291500000000015,0.4149120000000001,3.72,0.8528191328073863,0.1471808671926137,0.01,0.048367,0.2471735,0.003467,0.422915,0.414912,2.0,0.8636228042623828,0.13637719573761714,0.0,0.004921247340077739,0.0959815329422643,0.0,1.6737241846796128e-16,1.1158161231197418e-16,2.933884245786934,0.10533117835144695,0.10533117835144692,0.09999999999999999,0.09512834453449205,,,,,,,,,,-0.13103560864077912,-0.08221739128721398,,,,-0.5194983531948142,0.3341649493440196,,,,0.050307181712090955,0.5194983531948143,-0.3341649493440192,,,,-0.05030718171209299,-0.9999999999999996,0.04886130877843394,-0.19287290800901274,,,,0.11292644956558795,-0.42336980467511676,0.4233698046751164,0.04927130675778352,0.18961620080047092,0.0034669999999999983,0.4229150000000001,0.4149119999999999,2.4884306233605487,0.8451475341898508,0.11598177783024899,0.0,0.04905804291370674,0.14921667550786472,0.003467000000000001,0.42291499999999993,0.41491199999999995,1.715686274509804,0.8357521508758422,0.09160653651297185,0.0,2.502988205778841,4.563581355154496,0.0,0.0,0.0,0.915594938493882,4.2037260462397015,4.2037260462397015,0.056001534354847345,0.1111111111111111,2,0,0,0,0,0,4,4,1,0.006529500000000001,0.14017450000000004,0.0,0.0,0.0,6.0,0.12770960973206935,0.1277096097320693,0.0,0.21,0.97,0.01,0.01,0.01,0.03,0.77,0.77,0.02,0.022482893450635383,2,2,98.31089945227455,86.80121436687142,0.020833333333333332,1.0,0.02164862614487939,0.04081632653061224,0.35555555555555557,0.7619047619047619,0.27813163481953285,0.48484848484848486,0.056205573449856015,0.055452982201516156,-0.041541840049399203,0.013068817092618541
0.077759,0.49152,0.003467,0.422915,0.414912,7.0,0.9744826269910832,0.5853291595084091,1.0,0.033355,0.036299,0.003467,0.422915,0.414912,1.0,0.4146708404915907,0.025517373008916724,0.0,0.04861729000000001,0.27703808,0.003467,0.42291500000000015,0.4149120000000001,2.22,0.8548333778202861,0.14516662217971407,0.01,0.047526,0.2817615,0.003467,0.422915,0.414912,2.0,0.8740584780255012,0.12594152197449862,0.0,0.006174986016906427,0.12239079640545368,0.0,1.6737241846796128e-16,1.1158161231197418e-16,1.9928153781304305,0.1078389953986586,0.10783899539865859,0.09999999999999999,0.21519267733421443,,,,,,,,,,-0.13454274042165748,0.04284665632631329,,,,-0.6682360152691716,-0.19101291667465647,,,,0.21438938805901542,0.6682360152691718,0.19101291667465617,,,,-0.214389388059015,-1.0,0.05827862540650519,0.12274633929543412,,,,-0.011151169579527323,-0.4122892854488415,0.41228928544884147,0.04825847921753131,0.2395483437953014,0.0034669999999999983,0.4229150000000001,0.4149119999999999,1.7088546477796704,0.8467235598976339,0.11406440282639396,0.0,0.047920137415991486,0.18777920671110548,0.003467000000000001,0.42291499999999993,0.41491199999999995,1.4492753623188408,0.8367116360541212,0.09136560188713252,0.0,2.827168447805301,4.563581355154496,0.0,0.0,0.0,0.995242933910141,4.268098323225423,4.268098323225423,0.056001534354847345,0.1111111111111111,5,0,0,0,0,14,4,4,1,0.007077750000000001,0.15951350000000003,0.0,0.0,0.0,1.0,0.12477455141921034,0.12477455141921044,0.0,0.28,0.97,0.01,0.01,0.01,0.03,0.79,0.79,0.02,0.02124695228143504,3,2,158.54239350828794,112.34931453995655,0.025,1.0,0.029850746268656803,0.04878048780487805,0.59375,0.9047619047619048,0.6208291203235592,0.7169811320754716,0.09272214534302126,0.34702082110988913,0.05412883815631831,0.0826305367551423
0.07842,0.518298,0.003467,0.422915,0.414912,3.0,0.9673706591384138,0.5853291595084091,1.0,0.033355,0.084647,0.003467,0.422915,0.414912,1.0,0.4146708404915907,0.03262934086158615,0.0,0.04901268000000001,0.32234750999999995,0.003467,0.42291500000000015,0.4149120000000001,1.88,0.8268033011647197,0.17319669883528035,0.02,0.047526,0.3259445,0.003467,0.422915,0.414912,2.0,0.849752271951144,0.15024772804885578,0.0,0.007421680552260248,0.10823421934080289,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.7146377199022388,0.1286391144814035,0.12863911448140353,0.14070529413628968,0.34633780525581204,,,,,,,,,,-0.01645821889055543,0.03723917266785779,,,,-0.656229736466284,-0.25174969940515324,,,,-0.2880043188880803,0.6562297364662844,0.2517496994051535,,,,0.2880043188880808,-0.9999999999999998,0.06127369190482928,0.07522332739884097,,,,0.024109026448414783,-0.42284087790012737,0.4228408779001272,0.04851813695489893,0.2992818571608764,0.0034669999999999983,0.4229150000000001,0.4149119999999999,1.737475338005482,0.8151268626177965,0.13175402609464118,0.0,0.048070898244255325,0.2695564051925474,0.003467000000000001,0.42291499999999993,0.41491199999999995,1.5957446808510638,0.801242233501324,0.1006296228689864,0.0,3.0514940639142436,4.521992524320895,0.0,0.0,0.0,1.038811757145593,4.287885962964689,4.287885962964689,0.098039113279732,0.2222222222222222,5,0,0,0,0,0,6,6,2,0.008045999999999998,0.171564,0.0,0.0,0.0,1.0,0.16210916256898955,0.16210916256898944,0.0,0.33,0.94,0.01,0.01,0.01,0.03,0.81,0.81,0.02,0.02061152061152061,7,4,68.8070648413579,69.83351894051722,0.0425531914893617,1.0,0.0449915110356538,0.08163265306122448,0.8636363636363636,0.9047619047619048,0.8518957345971564,0.8837209302325582,0.06643031394877828,0.35316312799411137,0.04191461663851954,0.08529647869118881
0.089198,0.518298,0.003467,0.422915,0.414912,4.0,0.968048001239771,0.5911601936772728,1.0,0.033355,0.084647,0.003467,0.422915,0.414912,1.0,0.4088398063227271,0.03195199876022883,0.0,0.05087106999999999,0.36623921,0.003467,0.42291500000000015,0.4149120000000001,2.5,0.773362101074305,0.22663789892569486,0.03,0.047526,0.40241,0.003467,0.422915,0.414912,2.5,0.7930449695889986,0.20695503041100127,0.0,0.010429276177228653,0.12119185599770133,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.5773502691896257,0.15942947289762813,0.15942947289762818,0.1714466079977653,0.5249964975345911,,,,,,,,,,0.35347732882893496,0.1843714766070262,,,,-0.7091678788396985,-0.4006929364027165,,,,-0.3619775720739758,0.7091678788396987,0.4006929364027167,,,,0.3619775720739767,-0.9999999999999998,0.037616385168815394,0.03785454043961364,,,,-0.05102306457688554,-0.37521269154433695,0.3752126915443367,0.04996791426845167,0.33728108795081935,0.0034669999999999983,0.4229150000000001,0.4149119999999999,2.4297064132282125,0.7554351064178765,0.1660771633596457,0.0,0.04918938782002647,0.29633615259857415,0.003467000000000001,0.42291499999999993,0.41491199999999995,2.3529411764705883,0.7359348570665146,0.11692750664177767,0.0,3.158167659910814,4.535855467932095,0.0,0.0,0.0,0.8610913282941182,4.279255500791135,4.279255500791135,0.13474216817976675,0.3333333333333333,7,0,0,0,0,0,0,0,3,0.010057249999999997,0.15795175,0.0,0.0,0.0,1.0,0.28886508316501636,0.2888650831650164,0.0,0.37,0.95,0.01,0.01,0.01,0.04,0.8,0.8,0.02,0.020202020202020204,5,4,82.92643701464729,76.99877958670751,0.045454545454545456,0.6666666666666666,0.030658250676284915,0.0851063829787234,0.6363636363636364,1.0,0.7319034852546917,0.7777777777777778,0.1680384402190612,0.40166409182561397,0.14056674923275697,0.09188758341932646
0.089198,0.518298,0.003467,0.422915,0.414912,4.0,0.968048001239771,0.5911601936772728,1.0,0.042752,0.123773,0.003467,0.422915,0.414912,2.0,0.4088398063227271,0.03195199876022883,0.0,0.05280392999999999,0.3866483300000001,0.003467,0.42291500000000015,0.4149120000000001,3.12,0.7329253301064103,0.2670746698935897,0.02,0.0500935,0.420411,0.003467,0.422915,0.414912,3.0,0.6913200669480339,0.30867993305196595,0.0,0.010084140697209212,0.11688461427581115,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.7146377199022388,0.15733290009302492,0.15733290009302497,0.14070529413628965,0.5264594169636274,,,,,,,,,,0.07365654976019131,-0.1370379078096892,,,,-0.6741746658284833,-0.385646987780966,,,,-0.23192970908002558,0.6741746658284836,0.3856469877809662,,,,0.23192970908002486,-1.0,0.010565506967303129,-0.013805372099232303,,,,-0.12456330331680977,-0.2627153965651225,0.2627153965651225,0.05197146871084276,0.36237816925059996,0.0034669999999999983,0.4229150000000001,0.4149119999999999,3.033076740494942,0.71610957935442,0.20235778486660083,0.0,0.051241524693981376,0.3298364167654638,0.003467000000000001,0.42291499999999993,0.41491199999999995,2.941176470588235,0.6994608969796938,0.13621657376040447,0.0,3.1216322598615323,4.563581355154496,0.0,0.0,0.0,1.038811757145593,4.3208443316247305,4.3208443316247305,0.098039113279732,0.2222222222222222,2,0,0,0,0,0,0,0,2,0.015400999999999998,0.15144274999999996,0.0,0.0,0.0,1.0,0.31777519547170185,0.31777519547170197,0.0,0.34,0.97,0.01,0.01,0.01,0.03,0.83,0.83,0.02,0.019705249213445936,5,4,84.351947578485,79.09471748130768,0.02,0.5,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.13965538727326074,0.11933814917436837,0.10772099635849888,0.03620890853902566
0.089198,0.519786,0.003467,0.422915,0.414912,5.0,0.9746549462345393,0.5911601936772728,1.0,0.036117,0.123773,0.003467,0.422915,0.414912,3.0,0.4088398063227271,0.025345053765460878,0.0,0.05330073999999998,0.3849494499999999,0.003467,0.42291500000000015,0.4149120000000001,3.76,0.7221048372372276,0.2778951627627722,0.02,0.050799,0.417882,0.003467,0.422915,0.414912,4.0,0.679307464176244,0.3206925358237559,0.0,0.01069541881690899,0.12219006632072069,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.6834257143762642,0.15374544267477158,0.15374544267477155,0.14070529413628968,0.6177663159335861,,,,,,,,,,-0.4067479137516183,-0.4555456266789946,,,,-0.6612453528992739,-0.6006324479341828,,,,0.44595234911861487,0.6612453528992743,0.6006324479341829,,,,-0.4459523491186152,-1.0,0.027469286684567225,0.04315416157622776,,,,-0.054621848739495854,-0.25609724532112504,0.25609724532112493,0.05235953756605471,0.35889357992116855,0.0034669999999999983,0.4229150000000001,0.4149119999999999,3.6995650947133045,0.7061759957496866,0.21244819188557512,0.0,0.05151984591948917,0.3252030525473798,0.003467000000000001,0.42291499999999993,0.41491199999999995,3.640776699029127,0.6907411116157058,0.13553639776334953,0.0,3.3329934144652267,4.591307242376893,0.0,0.0,0.0,0.995242933910141,4.489034155660855,4.489034155660855,0.098039113279732,0.2222222222222222,3,0,0,0,0,0,0,0,2,0.013600000000000001,0.15765425,0.0,0.0,0.0,1.0,0.2754215346074348,0.27542153460743496,0.0,0.38,0.99,0.01,0.01,0.01,0.03,0.92,0.92,0.02,0.017530932424549443,5,3,101.78581603836213,88.81378262245461,0.021739130434782608,0.5,0.0034662045060658286,0.041666666666666664,0.0,0.0,0.0,0.0,0.15439443785878557,0.20372028268114276,0.105674632684979,0.02046423093209175
0.089678,0.528117,0.003467,0.422915,0.414912,5.0,0.9746549462345393,0.6721754314812182,1.0,0.036117,0.123773,0.003467,0.422915,0.414912,3.0,0.3278245685187815,0.025345053765460878,0.0,0.05401587,0.38847372,0.003467,0.42291500000000015,0.4149120000000001,4.36,0.74856641084716,0.25143358915283975,0.06,0.050859,0.415427,0.003467,0.422915,0.414912,4.0,0.7760199616477442,0.22398003835225586,0.0,0.010979854891918005,0.11971660486222867,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.6279677016721754,0.15318445325469232,0.1531844532546923,0.238683256575942,0.6278966890926401,,,,,,,,,,0.25062198912344646,0.012522318095658484,,,,-0.6811669523758681,-0.479950582891266,,,,0.07590261479435022,0.6811669523758679,0.479950582891266,,,,-0.07590261479435091,-1.0000000000000002,0.5479273675142348,0.19537042134704066,,,,0.1913920453150616,-0.49593556049780047,0.49593556049780013,0.05301262792179776,0.363542606754999,0.0034669999999999983,0.4229150000000001,0.4149119999999999,4.312263576016717,0.7318295085435836,0.19190711622499715,0.0,0.05209983382238857,0.33065696568728953,0.003467000000000001,0.42291499999999993,0.41491199999999995,4.261363636363636,0.7136862982360705,0.1282915905746021,0.0,3.399602366475735,4.544485930105652,0.0,0.0,0.0,0.915594938493882,4.442212843389614,4.442212843389614,0.22696752250060448,0.3333333333333333,2,0,0,0,0,0,0,0,6,0.014741000000000004,0.15902999999999995,0.0,0.0,0.0,1.0,0.26232120582133833,0.26232120582133844,0.0,0.41,0.96,0.01,0.01,0.01,0.03,0.89,0.89,0.02,0.018044219282609377,6,4,86.42873862867862,84.54857017743872,0.13953488372093023,1.0,0.15602189781021902,0.24489795918367346,0.058823529411764705,1.0,0.07621247113163976,0.1111111111111111,0.25971717026315666,0.8217105018388133,0.24211796384202441,0.28659624690131197
0.089678,0.528117,0.003467,0.422915,0.414912,6.0,0.9746549462345393,0.6721754314812182,1.0,0.036117,0.097888,0.003467,0.422915,0.414912,4.0,0.3278245685187815,0.025345053765460878,0.0,0.05494984000000001,0.37597593999999995,0.003467,0.42291500000000015,0.4149120000000001,5.0,0.7605540615186519,0.23944593848134807,0.06,0.05326,0.4027075,0.003467,0.422915,0.414912,5.0,0.7914855866976364,0.20851441330236362,0.0,0.010446131937659503,0.12633259283054904,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.7247430753394787,0.14397393028683744,0.14397393028683744,0.238683256575942,0.5139917874990446,,,,,,,,,,-0.1426420644908095,-0.5548801646649243,,,,-0.6753123153653232,-0.5520012482337158,,,,0.5128022288137496,0.6753123153653232,0.552001248233716,,,,-0.5128022288137495,-1.0,0.5532201672569429,0.21025848291413043,,,,-0.05839272948338143,-0.5488042321446219,0.5488042321446215,0.05405556502276614,0.3463888845426519,0.0034669999999999983,0.4229150000000001,0.4149119999999999,4.947212040944985,0.7454894327606135,0.19002264118697038,0.0,0.05323577431434274,0.3066209835934973,0.003467000000000001,0.42291499999999993,0.41491199999999995,4.893964110929853,0.7284575876724617,0.13742108686903098,0.0,3.4670635641301866,4.5583488737168505,0.0,0.0,0.0,1.052783500981133,4.461308268438458,4.461308268438458,0.22696752250060448,0.2222222222222222,5,0,0,0,0,0,0,0,6,0.012609250000000002,0.1636415,0.0,0.0,0.0,2.0,0.23229874523266147,0.23229874523266178,0.0,0.41,0.97,0.01,0.01,0.01,0.03,0.9,0.9,0.02,0.01778521410423251,7,4,74.63536570113679,78.9174145476725,0.14285714285714285,1.0,0.16201117318435743,0.25,0.0625,1.0,0.08312958435207818,0.11764705882352941,0.19956257621391477,0.8303664076704043,0.19594769207817492,0.300629336815893
0.089678,0.528117,0.003467,0.422915,0.414912,7.0,0.9795428844372591,0.6721754314812182,1.0,0.036117,0.06144,0.003467,0.422915,0.414912,5.0,0.3278245685187815,0.020457115562740883,0.0,0.05333701,0.32481851999999994,0.003467,0.42291500000000015,0.4149120000000001,5.64,0.8191804834424482,0.18081951655755174,0.05,0.049868,0.333532,0.003467,0.422915,0.414912,6.0,0.8459425590288512,0.1540574409711487,0.0,0.009912448654758939,0.12743900835130997,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.6279677016721755,0.13209686071450266,0.13209686071450266,0.2190429135575903,0.6176417789981845,,,,,,,,,,-0.41056173176944627,-0.55391323227871,,,,-0.8047618336555793,-0.49966136637322145,,,,0.45738710801906896,0.8047618336555787,0.49966136637322206,,,,-0.45738710801906984,-0.9999999999999997,0.6689245561062006,0.3019856487626998,,,,-0.23498939817841846,-0.6585804726048983,0.6585804726048978,0.05252492009940885,0.29312469720510226,0.0034669999999999983,0.4229150000000001,0.4149119999999999,5.606182679432538,0.8063386892269687,0.13671955175773517,0.0,0.05179527091600552,0.2537290420813827,0.003467000000000001,0.42291499999999993,0.41491199999999995,5.5732484076433115,0.7901516494928529,0.10008500895239412,0.0,3.2899722572529413,4.563581355154496,0.0,0.0,0.0,0.915594938493882,4.433582381216061,4.433582381216061,0.1985152433458726,0.2222222222222222,5,0,0,0,0,0,5,5,5,0.010725499999999999,0.18826274999999995,0.0,0.0,0.0,1.0,0.17524858514278896,0.17524858514278896,0.0,0.37,0.97,0.01,0.01,0.01,0.03,0.88,0.88,0.02,0.01848675433581094,14,4,69.31633008412358,71.3461241015033,0.15151515151515152,1.0,0.19308357348703176,0.2631578947368421,0.06976744186046512,1.0,0.07876554583141415,0.13043478260869565,0.246212983291527,0.9433521135132962,0.25077723769191645,0.30674026309124147
0.089678,0.48795,0.003467,0.422915,0.414912,7.0,0.9795428844372591,0.6721754314812182,1.0,0.021016,0.055341,0.003467,0.422915,0.414912,5.0,0.3278245685187815,0.020457115562740883,0.0,0.0501225,0.28369683,0.003467,0.42291500000000015,0.4149120000000001,6.24,0.8519045890659457,0.14809541093405426,0.01,0.048337,0.303109,0.003467,0.422915,0.414912,6.0,0.8822547846602482,0.11774521533975173,0.0,0.0074216048531270925,0.10957307728967178,0.0,1.6737241846796128e-16,1.1158161231197418e-16,0.6834257143762642,0.11398933988491872,0.11398933988491873,0.09999999999999999,0.4202612378111885,,,,,,,,,,-0.4343932795844659,-0.5033323147771853,,,,-0.6032574711808782,-0.24293468192317194,,,,0.48216106395103214,0.6032574711808784,0.24293468192317258,,,,-0.48216106395103275,-1.0,0.5383613287928617,0.1882910824781415,,,,-0.18327160160609163,-0.4644063722650681,0.4644063722650671,0.04960201218350979,0.25407379386094575,0.0034669999999999983,0.4229150000000001,0.4149119999999999,6.2016272023672245,0.842730904508069,0.1119682903323521,0.0,0.04904080662852084,0.21395787881940503,0.003467000000000001,0.42291499999999993,0.41491199999999995,6.161971830985917,0.8308908280933968,0.0858932934629761,0.0,3.143232864891531,4.563581355154496,0.0,0.0,0.0,0.995242933910141,4.39199355038246,4.39199355038246,0.056001534354847345,0.2222222222222222,8,0,0,0,0,0,1,1,1,0.005042999999999999,0.13485549999999996,0.0,0.0,0.0,1.0,0.15632680820475997,0.15632680820476016,0.0,0.35,0.97,0.01,0.01,0.01,0.03,0.86,0.86,0.02,0.019036519036519036,8,3,79.13586642667322,76.34115302470606,0.047619047619047616,1.0,0.07321594068582016,0.09090909090909091,0.05128205128205128,1.0,0.06186612576064898,0.0975609756097561,0.1524613307798298,0.7886557814136408,0.12632208120900087,0.2596024008960727
